0.000230038,0.00024118,0.000306585,0.000303962,0.000275131,0.000288931,0.000365493,0.000412715,0.000315926,0.000212494,0.000148588,0.000166478
0.00501988,0.0074066,0.00475745,0.00615723,0.00642154,0.00571941,0.00469805,0.00725309,0.0102426,0.0103373,0.0107286,0.00507867
0.0316669,0.0217473,0.00693955,0.0135547,0.0277299,0.0120883,0.0129284,0.0228427,0.0328061,0.051521,0.0258006,0.021985
0.0227363,0.0164022,0.0096858,0.0143306,0.0297678,0.0144089,0.0148023,0.0274646,0.0286752,0.044039,0.0208884,0.017046
0.0233318,0.014302,0.00661824,0.0180128,0.0421766,0.0210009,0.0120975,0.0268585,0.0418426,0.0501646,0.0220987,0.0195967
0.0289276,0.0161483,0.00803822,0.0235215,0.0441661,0.0196587,0.0132009,0.0265434,0.0366044,0.0488483,0.0215411,0.0177807
0.0298204,0.0176197,0.00554734,0.016421,0.0381344,0.0189691,0.00995044,0.0251931,0.0226789,0.023099,0.0153901,0.0199765
0.0234228,0.00936298,0.00443593,0.018978,0.0406886,0.0194036,0.0136822,0.0186171,0.0247812,0.0527134,0.0243848,0.0188864
0.0238455,0.0124067,0.00440264,0.0200167,0.0399938,0.0173308,0.0131367,0.023549,0.0304961,0.051897,0.0239441,0.014893
0.0222847,0.0138564,0.00445767,0.0219892,0.0448663,0.0211809,0.0147339,0.0269214,0.0394262,0.052711,0.0230609,0.0140114
0.0181546,0.0117065,0.00364044,0.0155894,0.0351584,0.0154338,0.00990531,0.0215904,0.0271239,0.0412,0.0213408,0.0129442
0.0190847,0.0119808,0.00450855,0.0145219,0.0280108,0.0115793,0.0113872,0.0239662,0.0241152,0.0338443,0.017277,0.0144754
0.0173403,0.00904266,0.00283595,0.0130131,0.0270261,0.0141833,0.0101724,0.0191537,0.0163298,0.0225056,0.0139188,0.0103906
0.0186916,0.0131969,0.00422146,0.0141604,0.0379585,0.0209745,0.00994257,0.017083,0.0260367,0.0521874,0.0276703,0.0109213
0.0173646,0.0117221,0.00365676,0.0236914,0.0566088,0.0288603,0.00754929,0.0128429,0.0217822,0.0412605,0.0205922,0.0120748
0.0154713,0.0100121,0.00235628,0.0214797,0.0533899,0.0280387,0.00852386,0.0174989,0.0167656,0.0379538,0.0195909,0.0106853
0.017373,0.00969036,0.00310498,0.00853112,0.0201613,0.0113237,0.00676771,0.0144594,0.0193865,0.0293923,0.015712,0.0106707
0.0174564,0.0103879,0.00414845,0.0117273,0.0273718,0.0159678,0.00709136,0.0134336,0.0205238,0.0298222,0.0161454,0.01186
0.0164639,0.00994641,0.00445929,0.0109958,0.0264311,0.0138519,0.00553163,0.0122519,0.0151263,0.0222563,0.0127921,0.00888293
0.0103399,0.0177333,0.0302644,0.017921,0.0288262,0.0207857,0.0244923,0.0513413,0.0338053,0.0252097,0.0106826,0.00971052
0.0116123,0.0119365,0.0262217,0.0214604,0.0161191,0.012102,0.0228864,0.048669,0.025619,0.0294614,0.0122846,0.0100668
0.0178522,0.0187542,0.0310171,0.0240204,0.0251514,0.0204927,0.0265859,0.049777,0.0241357,0.0248236,0.0130053,0.0106692
0.0132676,0.0155374,0.0290151,0.0254007,0.025443,0.0163047,0.0262359,0.0491264,0.026342,0.021976,0.0104014,0.0111024
0.0118673,0.0160926,0.0270427,0.0206057,0.0185062,0.0125414,0.0245696,0.0444996,0.0275978,0.0237352,0.0114537,0.011421
0.0106311,0.014388,0.0280866,0.0172505,0.0236143,0.0167109,0.0228901,0.0461355,0.0317368,0.029271,0.0127387,0.0088526
0.00996794,0.0127122,0.0239459,0.0151389,0.0174037,0.00734762,0.0233763,0.0463643,0.0305226,0.0309608,0.0148017,0.00559832
0.00867764,0.0086797,0.0225438,0.0128939,0.0243483,0.00875801,0.0198159,0.0418954,0.0137171,0.0255571,0.0111715,0.00673313
0.0105519,0.00458955,0.013124,0.0119774,0.0164488,0.00704967,0.019575,0.0429233,0.018792,0.0230759,0.0107404,0.00593618
0.00970742,0.00455528,0.0069443,0.00886829,0.0149725,0.00768471,0.0209119,0.0428869,0.0253666,0.0163103,0.00826996,0.00581833
0.0099351,0.0112836,0.0218617,0.0172626,0.0162148,0.00685979,0.0163014,0.0322774,0.0198075,0.0150686,0.00883915,0.00732224
0.0215432,0.0134262,0.0133537,0.0201816,0.0260484,0.0162713,0.026884,0.0371435,0.0158209,0.0454572,0.0322492,0.0235319
0.0107635,0.00993591,0.0121346,0.0121111,0.0386031,0.0216072,0.0178524,0.0342188,0.0321204,0.0695897,0.0329356,0.00713623
0.00880096,0.0082622,0.00707937,0.0132929,0.0387738,0.0221888,0.0193397,0.0359129,0.0416113,0.059483,0.027217,0.00841225
0.00754814,0.00556269,0.00305664,0.015221,0.0414582,0.0207228,0.0150881,0.0340457,0.0305252,0.0553893,0.0264008,0.00647484
0.00959051,0.012702,0.0116464,0.0117878,0.0338612,0.0176128,0.0142348,0.0293078,0.0126958,0.0484206,0.0216258,0.00687087
0.00720541,0.00645149,0.00742842,0.014551,0.0456171,0.0261442,0.0143035,0.0299365,0.0285029,0.0415869,0.0196861,0.00684921
0.0293439,0.0155323,0.013864,0.0271297,0.0553019,0.0278153,0.0181918,0.0418824,0.0320436,0.0513105,0.0310808,0.0231636
0.0224443,0.00804543,0.0109561,0.0212026,0.0397854,0.0189909,0.0166702,0.0391202,0.0307705,0.0455184,0.0216575,0.0172336
0.0231783,0.0106544,0.0129316,0.0186404,0.0347033,0.0140649,0.0166938,0.0389287,0.0159634,0.0446099,0.0245903,0.0195283
0.0297496,0.0137044,0.00748629,0.0124096,0.031854,0.0134198,0.014426,0.0320112,0.0286472,0.0351372,0.0181477,0.0195984
0.0272719,0.0163601,0.00892414,0.00880361,0.0234841,0.0110224,0.0121803,0.0226982,0.0265697,0.0335261,0.0161887,0.0186323
0.0209179,0.0123862,0.00514367,0.0160823,0.0365653,0.0194972,0.0121824,0.0196402,0.0241668,0.0356431,0.0166779,0.0113792
0.0210911,0.0142531,0.00844859,0.0117207,0.0260934,0.011399,0.00951268,0.0182474,0.0206722,0.0395133,0.0188937,0.0146638
0.0139881,0.0125639,0.00619592,0.0185921,0.0423253,0.0193019,0.00980026,0.0162081,0.0239537,0.043683,0.0189397,0.00972603
0.014749,0.0180423,0.00763088,0.0150593,0.0252837,0.0118892,0.0113238,0.0163755,0.0260224,0.0524504,0.0227421,0.00851755
0.0110958,0.0142437,0.0117786,0.00736,0.0263244,0.0174489,0.0103136,0.015541,0.0334661,0.0518035,0.0325561,0.00901321
0.00569283,0.0144522,0.018364,0.0119343,0.0151172,0.0125366,0.00970806,0.0121203,0.0141484,0.0339671,0.0386959,0.0188391
0.00565265,0.0107297,0.0148256,0.0059947,0.0145723,0.00763189,0.0138366,0.0149353,0.0181677,0.0345076,0.0131256,0.00539311
0.0126443,0.0201855,0.0262208,0.0129109,0.0120796,0.011576,0.0325034,0.0268235,0.0269799,0.0632183,0.0400505,0.0241177
0.0262887,0.0213241,0.0257826,0.0192929,0.0115494,0.0234189,0.0426884,0.0219409,0.0309126,0.0621041,0.0645323,0.0696486
0.0231809,0.0192477,0.0313011,0.016163,0.00961406,0.0248659,0.0432676,0.0206122,0.0200388,0.0472411,0.0581118,0.0643698
0.0250836,0.0181907,0.0378018,0.0250954,0.0112216,0.0204646,0.0420863,0.0243431,0.0246142,0.0424659,0.0419438,0.066989
0.0247367,0.0159829,0.0253844,0.0216201,0.0101972,0.0176349,0.0355009,0.0186821,0.0222947,0.0419248,0.0567462,0.0670011
0.0245502,0.0160462,0.0280753,0.0207059,0.00837505,0.0168047,0.0395913,0.0206239,0.0198243,0.0377041,0.0443757,0.063321
0.027393,0.0157165,0.0232662,0.0170716,0.0097921,0.0163399,0.045673,0.0269978,0.0173942,0.030817,0.039264,0.0646589
0.0275233,0.0169299,0.0246673,0.012479,0.00765603,0.0165234,0.0360648,0.0181997,0.011019,0.0240179,0.0427455,0.0674296
0.0247918,0.0141246,0.0244612,0.0160655,0.00751677,0.0209075,0.0392587,0.0184767,0.0133054,0.0287186,0.0292654,0.0580349
0.0213406,0.014718,0.0267286,0.0194172,0.00944588,0.0128557,0.0297301,0.0168393,0.0163519,0.0296977,0.0392546,0.050186
0.020351,0.01507,0.0239288,0.0160751,0.0119598,0.0132158,0.0187935,0.0108004,0.0149829,0.0261755,0.0131639,0.040018
0.0167767,0.0127883,0.0214313,0.016606,0.0129706,0.00861175,0.0130261,0.00694176,0.0144828,0.0327087,0.0388974,0.0456905
0.0157571,0.0229796,0.0456792,0.0274715,0.00912555,0.00596401,0.0170332,0.00917179,0.0169083,0.0337706,0.0139131,0.0326895
0.0180464,0.0138429,0.0247476,0.0137074,0.00715125,0.00935799,0.0165527,0.0108065,0.0107673,0.0259649,0.0237486,0.0381376
0.0198953,0.0123065,0.022455,0.012746,0.00659668,0.00716638,0.0126114,0.00871202,0.0121792,0.0212744,0.01925,0.0422022
0.0176856,0.0134432,0.027847,0.0205277,0.00782401,0.00581386,0.0139737,0.00969838,0.0108774,0.0236293,0.0332524,0.0456295
0.0224296,0.0142796,0.0168524,0.00711124,0.00760715,0.00915509,0.0163173,0.00699,0.00879349,0.0185294,0.022277,0.0530341
0.0284479,0.0060786,0.0154987,0.0128337,0.00590032,0.0124264,0.0199957,0.0102558,0.00901035,0.0203008,0.0366081,0.0590125
0.0312262,0.015326,0.0266411,0.0137405,0.00515802,0.0191035,0.0381614,0.0212928,0.0131564,0.0258682,0.0313245,0.0641932
0.02718,0.0104989,0.0205758,0.0155456,0.00552036,0.0102759,0.0208597,0.00805407,0.0108343,0.0244459,0.0543816,0.0805305
0.0294303,0.016106,0.0290784,0.022008,0.00508495,0.00773133,0.0169324,0.00829613,0.00910488,0.02178,0.0453739,0.077321
0.0339357,0.0128407,0.025067,0.0203268,0.0107567,0.00951072,0.0221401,0.0123014,0.0109392,0.0204136,0.0532542,0.0838531
0.0379575,0.0124546,0.0225049,0.0194313,0.0120567,0.0136296,0.0273342,0.0144589,0.0104821,0.0187819,0.0471287,0.0887248
0.0348302,0.0101533,0.0221031,0.0203497,0.00739319,0.0140263,0.0269703,0.0155329,0.00843531,0.0150567,0.0532165,0.0900169
0.0306474,0.00863861,0.0192553,0.017608,0.00939605,0.0176438,0.0384414,0.0199082,0.00847428,0.0141,0.0434337,0.0775924
0.0243575,0.0127689,0.024304,0.0176495,0.00861492,0.0102101,0.0231285,0.0118054,0.0043721,0.00627013,0.03649,0.0631891
0.0266193,0.0091825,0.0202105,0.0167715,0.00816812,0.0110011,0.0257567,0.0119951,0.00467535,0.00946333,0.0364714,0.0592138
0.0206467,0.00999934,0.0194762,0.0150211,0.00899829,0.0153916,0.0322897,0.0144971,0.00513194,0.0105436,0.0318479,0.0542379
0.0224829,0.0113656,0.0239418,0.0147198,0.00539839,0.0135829,0.0268548,0.0117747,0.00504009,0.00993578,0.036705,0.0600081
0.022351,0.0120201,0.0221172,0.0167317,0.00731678,0.00845135,0.015913,0.0085032,0.00510727,0.00997269,0.0321732,0.0576818
0.01596,0.00913746,0.0212514,0.0156232,0.00812699,0.0111265,0.021411,0.0100512,0.00437717,0.0135045,0.0316294,0.044106
0.0127025,0.0123485,0.0244805,0.0130762,0.00596046,0.00668851,0.0155192,0.00780628,0.00382185,0.0109962,0.0277387,0.037704
0.00942992,0.00962072,0.0183762,0.0125452,0.0075315,0.00687599,0.0127883,0.00558467,0.0037417,0.011021,0.0236806,0.0326287
0.0152851,0.0158781,0.0178556,0.00816353,0.0056982,0.00971356,0.0189951,0.00846898,0.00819215,0.0129765,0.0247772,0.0233289
0.0114993,0.00878708,0.0181654,0.0099144,0.00454039,0.00901271,0.0171493,0.00730151,0.00483737,0.00991916,0.0220885,0.035955
0.0223618,0.0184474,0.0129855,0.0168228,0.0142707,0.00883834,0.0229438,0.0203416,0.0113685,0.0136817,0.0363519,0.0519266
0.0526751,0.0343215,0.026401,0.0157326,0.0121622,0.011444,0.0244704,0.0233307,0.0161091,0.0249082,0.0247413,0.037262
0.0587414,0.0236149,0.0328229,0.0186643,0.0149405,0.0131252,0.0167639,0.019957,0.020745,0.0283285,0.0329531,0.0476189
0.0565958,0.0297195,0.0318584,0.020809,0.0129591,0.0119212,0.0175358,0.01675,0.0119949,0.0280923,0.0247849,0.045737
0.0167081,0.0188358,0.0324933,0.01249,0.00589298,0.008971,0.0149219,0.00896425,0.0138822,0.0239487,0.0174895,0.0246021
0.012827,0.0156557,0.0214264,0.0131127,0.00759844,0.0099565,0.0154224,0.00938035,0.0115471,0.0268914,0.016142,0.0126945
0.0311138,0.0126714,0.021279,0.0157926,0.00894038,0.01576,0.0394384,0.0215711,0.0108202,0.0184712,0.0374779,0.0573313
0.027151,0.0208323,0.0229144,0.0149765,0.0110184,0.0134444,0.0409504,0.0235983,0.0134275,0.0145152,0.0321572,0.058373
0.0236671,0.00847084,0.0139269,0.0157169,0.00888542,0.0132325,0.0309998,0.0210496,0.00940194,0.0052639,0.0327748,0.0580447
0.0153692,0.00979167,0.0111496,0.00873917,0.0037925,0.0109037,0.0253983,0.015627,0.00679321,0.0106265,0.0275407,0.047804
0.0278467,0.00916642,0.00776633,0.0103493,0.00568894,0.00921451,0.0234008,0.0174563,0.00526383,0.0112477,0.0261316,0.0437958
0.0209686,0.00644572,0.00734144,0.00493902,0.00505836,0.0058155,0.0115693,0.0095913,0.00440872,0.0104271,0.0160759,0.0306023
0.0463784,0.0162712,0.00618776,0.0147543,0.0297987,0.0171489,0.0141616,0.0316666,0.0416694,0.0605758,0.0287272,0.058063
0.0257801,0.0154811,0.00885617,0.0118861,0.0231919,0.0115587,0.0147084,0.0169216,0.0230913,0.0460084,0.0283696,0.0277472
0.0109309,0.00641506,0.00760777,0.0135289,0.0246705,0.0108564,0.0137112,0.0227377,0.0298915,0.0480067,0.033448,0.0278133
0.0348884,0.0142781,0.00607947,0.0169073,0.0353199,0.0177556,0.0110544,0.0266681,0.030301,0.054819,0.0390597,0.0446009
0.0276537,0.0153909,0.00812217,0.0155625,0.0270815,0.015386,0.0139953,0.0212605,0.0199649,0.030315,0.024411,0.0313364
0.01775,0.0119774,0.00491331,0.0173643,0.031573,0.0178842,0.0173844,0.0231391,0.0218979,0.0188961,0.0166756,0.0159472
0.0156938,0.00745621,0.00466624,0.0163756,0.0360926,0.01954,0.0122193,0.016044,0.0264919,0.0550522,0.0299914,0.0220654
0.0190043,0.010779,0.00553174,0.0109772,0.0197578,0.00880823,0.0116171,0.0217626,0.0283164,0.0482793,0.0242208,0.0219817
0.0307684,0.013482,0.00371498,0.00866368,0.016981,0.00899751,0.0104691,0.0188962,0.0315909,0.0484334,0.0175942,0.0336813
0.022274,0.00887574,0.00456163,0.00882498,0.0177583,0.00868467,0.0133446,0.0208215,0.0253912,0.0474087,0.0277287,0.0295875
0.0163432,0.00881355,0.00599538,0.00910643,0.0149022,0.00658214,0.0122416,0.0152562,0.0106911,0.011297,0.0107142,0.0221614
0.0171728,0.00903547,0.00451846,0.0113423,0.0260692,0.0137708,0.0101417,0.0140677,0.0262026,0.0549464,0.0324296,0.0199679
0.0112701,0.00974051,0.00485113,0.0144501,0.0411464,0.0240558,0.0111221,0.0169236,0.020965,0.0507965,0.0271817,0.0141085
0.011777,0.00558596,0.00448544,0.0109861,0.0310269,0.0189485,0.00887937,0.0160344,0.0322599,0.0559419,0.0239438,0.0137091
0.0169664,0.00759873,0.00335458,0.0087027,0.015856,0.0100622,0.00988758,0.0227631,0.0439035,0.0338409,0.0190793,0.0219693
0.0169464,0.00738024,0.00711199,0.0103868,0.0263304,0.015202,0.01133,0.0277022,0.017425,0.0164821,0.0193751,0.0234778
0.0175299,0.00792072,0.00382166,0.0121158,0.0219922,0.00968585,0.00630131,0.015433,0.0155763,0.0110248,0.0117727,0.0227001
0.0215494,0.0158705,0.0226254,0.0206557,0.0215125,0.015788,0.0183194,0.0313064,0.0222682,0.0194323,0.0159956,0.024259
0.0141679,0.0115755,0.0272141,0.0219845,0.0152622,0.0106042,0.0231126,0.0537888,0.0397004,0.0346415,0.0264547,0.0257337
0.0171716,0.00550193,0.0210999,0.0185558,0.0130621,0.00966879,0.0257234,0.0555842,0.0338905,0.0256641,0.0125649,0.0176928
0.0175922,0.0104643,0.0274404,0.0212163,0.0229862,0.0118032,0.0229254,0.0566372,0.0364712,0.0228976,0.0141607,0.0210791
0.0155648,0.0126598,0.0286653,0.0169019,0.0171795,0.0106242,0.0218519,0.0628533,0.037786,0.0188291,0.0155127,0.0202892
0.0138309,0.015494,0.0315302,0.016284,0.0182491,0.0110698,0.0194503,0.05088,0.0350196,0.0159793,0.0122598,0.0184902
0.0124417,0.0137059,0.0301169,0.0134637,0.0229594,0.0146138,0.0221978,0.0485026,0.0265233,0.0172826,0.00707684,0.0152623
0.0155438,0.0157241,0.0320997,0.0221185,0.0178348,0.0106878,0.0162189,0.0372351,0.0252972,0.0168173,0.00602982,0.0181687
0.0100546,0.0147705,0.0301731,0.0211907,0.01727,0.0103473,0.0143327,0.028156,0.0119297,0.0159149,0.0122474,0.00975173
0.0165692,0.0160663,0.0275321,0.0196985,0.0172117,0.0102519,0.013959,0.026108,0.0159497,0.0106119,0.00792569,0.0145097
0.0130648,0.0117497,0.0243177,0.0197091,0.0128684,0.00843522,0.0117982,0.0182988,0.0126833,0.0128227,0.0108933,0.0151169
0.0114801,0.015148,0.0267215,0.0130767,0.0184477,0.0124023,0.0133841,0.0256951,0.0178824,0.0210488,0.0137497,0.0123991
0.0205135,0.0179151,0.0157213,0.0190105,0.0326278,0.0228576,0.0266617,0.0405846,0.0371564,0.0380997,0.0281277,0.0220514
0.0129732,0.011435,0.0116432,0.0192522,0.0380758,0.0177411,0.0144756,0.0312955,0.0456473,0.0615606,0.0260845,0.0172706
0.00958628,0.00462937,0.00382222,0.0157891,0.0380938,0.0189497,0.0146237,0.0290025,0.0402132,0.054197,0.0218572,0.0149612
0.0111429,0.00746588,0.00670223,0.00942927,0.0267611,0.0153261,0.011756,0.0277916,0.0280486,0.0458806,0.0249988,0.017409
0.010657,0.00733239,0.0060472,0.0121459,0.0214997,0.00963348,0.0127888,0.0213163,0.0197326,0.0469428,0.0213766,0.0131844
0.00963696,0.00798514,0.00883423,0.0128279,0.0313417,0.0159829,0.0107552,0.0202605,0.0217305,0.0370493,0.0168011,0.0142101
0.00814344,0.00591063,0.00561608,0.0135853,0.0243187,0.0123537,0.0116696,0.0165425,0.0195935,0.0308644,0.0159284,0.011213
0.0248934,0.0155454,0.00672363,0.0205341,0.0381038,0.0184101,0.00920203,0.0216464,0.0190655,0.0367488,0.0246884,0.0207135
0.0192006,0.00927246,0.00780608,0.0122012,0.0322484,0.0143427,0.00875583,0.0147542,0.0225226,0.0400063,0.0227119,0.0176991
0.0189357,0.0101831,0.00987758,0.0125771,0.0321636,0.0164227,0.00619007,0.0120626,0.0204498,0.0309476,0.013764,0.020197
0.0220179,0.0134847,0.0116573,0.0208531,0.0405793,0.0191338,0.00828695,0.0185348,0.0215287,0.0336692,0.0209703,0.0146528
0.025204,0.0136264,0.0130318,0.0186709,0.0321253,0.015242,0.00938383,0.0223808,0.0288941,0.0433982,0.0211875,0.0185075
0.0270667,0.0133658,0.00865205,0.0131618,0.0233921,0.00974943,0.00971811,0.0232069,0.0360081,0.0541759,0.023707,0.0187289
0.0172379,0.0175781,0.0110496,0.0116044,0.0275483,0.0195105,0.00680747,0.0169624,0.0391608,0.0539689,0.0228471,0.0118101
0.0209855,0.0221655,0.011848,0.00916041,0.027453,0.0181482,0.00610894,0.0142359,0.0325989,0.0495008,0.0212694,0.00806688
0.0134032,0.0169529,0.0156194,0.0119887,0.0220416,0.0144587,0.00788071,0.0147824,0.0338376,0.038737,0.015426,0.00998507
0.0134479,0.0211153,0.0181903,0.00500887,0.00813605,0.00854911,0.0152199,0.00813826,0.0273168,0.0362609,0.0141332,0.0106972
0.0102159,0.014742,0.0271497,0.0134578,0.0168488,0.010535,0.0163165,0.0117054,0.0189183,0.0314037,0.0168418,0.0126002
